Source page: http://elitrapport.se/schema1011.asp?gamesectionID=54,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report81.html","020000001084","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report81.html","7 - 9","","http://www.elitrapport.se/Data/report81.html","Matchrapport","","2010-12-15 19:00","1292371200000","-","2886","Peter Öhrlund"
"http://www.elitrapport.se/Data/report86.html","020000001085","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/Data/report86.html","13 - 3","","http://www.elitrapport.se/Data/report86.html","Matchrapport","","2010-12-15 19:00","1292371200000","-","1115","Anders Kristiansson"
"http://www.elitrapport.se/Data/report108.html","020000001113","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report108.html","5 - 3","","http://www.elitrapport.se/Data/report108.html","Matchrapport","","2010-12-15 19:00","1292371200000","-","604","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report92.html","020000001098","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report92.html","4 - 4","","http://www.elitrapport.se/Data/report92.html","Matchrapport","","2010-12-17 20:00","1292544000000","-","2622","Ulrik Bergman"
"http://www.elitrapport.se/Data/report12.html","020000001011","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report12.html","4 - 2","","http://www.elitrapport.se/Data/report12.html","Matchrapport","","2010-12-18 15:00","1292630400000","-","971","Ronny Andersson"
"http://www.elitrapport.se/Data/report102.html","020000001103","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report102.html","5 - 2","","http://www.elitrapport.se/Data/report102.html","Matchrapport","","2010-12-18 16:00","1292630400000","-","1025","Anders Kristiansson"
"http://www.elitrapport.se/Data/report82.html","020000001082","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report82.html","3 - 2","","http://www.elitrapport.se/Data/report82.html","Matchrapport","","2010-12-19 13:15","1292716800000","-","230","Peteri Kuusela"
"http://www.elitrapport.se/Data/report3.html","020000001002","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report3.html","2 - 4","","http://www.elitrapport.se/Data/report3.html","Matchrapport","","2010-12-19 17:00","1292716800000","-","827","Johan Anderzen"
"http://www.elitrapport.se/Data/report66.html","020000001064","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report66.html","5 - 7","","http://www.elitrapport.se/Data/report66.html","Matchrapport","","2010-12-19 17:00","1292716800000","-","192","Kent Lisell"
"http://www.elitrapport.se/Data/report18.html","020000001019","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report18.html","8 - 3","","http://www.elitrapport.se/Data/report18.html","Matchrapport","","2010-12-20 19:00","1292803200000","-","3208","Jonas Kandell"
"http://www.elitrapport.se/Data/report13.html","020000001014","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report13.html","8 - 6","","http://www.elitrapport.se/Data/report13.html","Matchrapport","","2010-12-21 19:00","1292889600000","-","1333","Max Johansson"
"http://www.elitrapport.se/Data/report40.html","020000001042","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report40.html","2 - 4","","http://www.elitrapport.se/Data/report40.html","Matchrapport","","2010-12-22 19:00","1292976000000","-","786","Håkan Sjösten"
"http://www.elitrapport.se/Data/report52.html","020000001055","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report52.html","2 - 4","","http://www.elitrapport.se/Data/report52.html","Matchrapport","","2010-12-26 13:15","1293321600000","-","5666","Roland Fager"
"http://www.elitrapport.se/Data/report94.html","020000001097","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report94.html","3 - 4","","http://www.elitrapport.se/Data/report94.html","Matchrapport","","2010-12-26 13:15","1293321600000","-","2001","Peter Öhrlund"
"http://www.elitrapport.se/Data/report128.html","020000001130","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report128.html","3 - 2","","http://www.elitrapport.se/Data/report128.html","Matchrapport","","2010-12-26 13:15","1293321600000","-","1107","Jonas Kandell"
"http://www.elitrapport.se/Data/report53.html","020000001056","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report53.html","9 - 6","","http://www.elitrapport.se/Data/report53.html","Matchrapport","","2010-12-26 15:00","1293321600000","-","2622","Kent Lisell"
"http://www.elitrapport.se/Data/report95.html","020000001094","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report95.html","6 - 4","","http://www.elitrapport.se/Data/report95.html","Matchrapport","","2010-12-26 17:00","1293321600000","-","1077","Ronny Andersson"
"http://www.elitrapport.se/Data/report54.html","020000001052","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report54.html","4 - 3","","http://www.elitrapport.se/Data/report54.html","Matchrapport","","2010-12-28 19:00","1293494400000","-","1213","Thomas Nordin"
"http://www.elitrapport.se/Data/report137.html","020000001100","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/Data/report137.html","5 - 7","","http://www.elitrapport.se/Data/report137.html","Matchrapport","","2010-12-28 19:00","1293494400000","-","459","Henric Björkholm"
"http://www.elitrapport.se/Data/report165.html","020000001162","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report165.html","3 - 0","","http://www.elitrapport.se/Data/report165.html","Matchrapport","","2010-12-28 19:00","1293494400000","-","3017","Ulrik Bergman"
"http://www.elitrapport.se/Data/report171.html","020000001175","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report171.html","7 - 3","","http://www.elitrapport.se/Data/report171.html","Matchrapport","","2010-12-28 19:00","1293494400000","-","1055","Ronny Andersson"
"http://www.elitrapport.se/Data/report55.html","020000001050","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report55.html","2 - 1","","http://www.elitrapport.se/Data/report55.html","Matchrapport","","2010-12-30 19:00","1293667200000","-","2728","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report67.html","020000001066","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report67.html","2 - 5","","http://www.elitrapport.se/Data/report67.html","Matchrapport","","2010-12-30 19:00","1293667200000","-","858","Johan Anderzen"
"http://www.elitrapport.se/Data/report103.html","020000001101","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/Data/report103.html","7 - 3","","http://www.elitrapport.se/Data/report103.html","Matchrapport","","2010-12-30 19:00","1293667200000","-","875","Jonas Kandell"
"http://www.elitrapport.se/Data/report151.html","020000001150","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/Data/report151.html","7 - 3","","http://www.elitrapport.se/Data/report151.html","Matchrapport","","2010-12-30 19:00","1293667200000","-","1035","Peter Öhrlund"
"http://www.elitrapport.se/Data/report172.html","020000001169","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report172.html","5 - 3","","http://www.elitrapport.se/Data/report172.html","Matchrapport","","2010-12-30 19:00","1293667200000","-","1664","Anders Kristiansson"
"http://www.elitrapport.se/Data/report4.html","020000001005","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report4.html","0 - 14","","http://www.elitrapport.se/Data/report4.html","Matchrapport","","2011-01-02 13:15","1293926400000","-","326","Ulrik Bergman"
"http://www.elitrapport.se/Data/report118.html","020000001119","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report118.html","1 - 0","","http://www.elitrapport.se/Data/report118.html","Matchrapport","","2011-01-02 14:30","1293926400000","-","470","Håkan Sjösten"
"http://www.elitrapport.se/Data/report166.html","020000001166","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report166.html","3 - 1","","http://www.elitrapport.se/Data/report166.html","Matchrapport","","2011-01-02 15:00","1293926400000","-","494","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5.html","020000001007","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report5.html","5 - 8","","http://www.elitrapport.se/Data/report5.html","Matchrapport","","2011-01-02 17:00","1293926400000","-","1118","Roland Fager"
"http://www.elitrapport.se/Data/report68.html","020000001067","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report68.html","1 - 5","","http://www.elitrapport.se/Data/report68.html","Matchrapport","","2011-01-02 17:00","1293926400000","-","817","Henric Björkholm"
"http://www.elitrapport.se/Data/report129.html","020000001128","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report129.html","5 - 3","","http://www.elitrapport.se/Data/report129.html","Matchrapport","","2011-01-02 17:00","1293926400000","-","3024","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report180.html","020000001181","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report180.html","9 - 3","","http://www.elitrapport.se/Data/report180.html","Matchrapport","","2011-01-02 17:00","1293926400000","-","1315","Kent Lisell"
"http://www.elitrapport.se/Data/report109.html","020000001107","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report109.html","1 - 3","","http://www.elitrapport.se/Data/report109.html","Matchrapport","","2011-01-04 19:00","1294099200000","-","3217","Håkan Sjösten"
"http://www.elitrapport.se/Data/report74.html","020000001071","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/Data/report74.html","6 - 2","","http://www.elitrapport.se/Data/report74.html","Matchrapport","","2011-01-06 13:15","1294272000000","-","1017","Ronny Andersson"
"http://www.elitrapport.se/Data/report123.html","020000001122","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report123.html","7 - 6","","http://www.elitrapport.se/Data/report123.html","Matchrapport","","2011-01-06 13:15","1294272000000","-","3044","Ulrik Bergman"
"http://www.elitrapport.se/Data/report60.html","020000001058","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report60.html","4 - 6","","http://www.elitrapport.se/Data/report60.html","Matchrapport","","2011-01-06 15:45","1294272000000","-","1524","Peter Öhrlund"
"http://www.elitrapport.se/Data/report75.html","020000001073","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report75.html","6 - 5","","http://www.elitrapport.se/Data/report75.html","Matchrapport","","2011-01-06 16:00","1294272000000","-","2330","Jonas Kandell"
"http://www.elitrapport.se/Data/report48.html","020000001044","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report48.html","4 - 6","","http://www.elitrapport.se/Data/report48.html","Matchrapport","","2011-01-06 17:00","1294272000000","-","1334","Anders Kristiansson"
"http://www.elitrapport.se/Data/report76.html","020000001076","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/Data/report76.html","8 - 4","","http://www.elitrapport.se/Data/report76.html","Matchrapport","","2011-01-06 17:00","1294272000000","-","1848","Roland Fager"
"http://www.elitrapport.se/Data/report124.html","020000001126","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report124.html","2 - 5","","http://www.elitrapport.se/Data/report124.html","Matchrapport","","2011-01-06 18:00","1294272000000","-","885","Håkan Sjösten"
"http://www.elitrapport.se/Data/report104.html","020000001106","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/Data/report104.html","14 - 4","","http://www.elitrapport.se/Data/report104.html","Matchrapport","","2011-01-08 15:00","1294444800000","-","1279","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report41.html","020000001037","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report41.html","3 - 3","","http://www.elitrapport.se/Data/report41.html","Matchrapport","","2011-01-09 13:15","1294531200000","-","710","Peter Öhrlund"
"http://www.elitrapport.se/Data/report143.html","020000001143","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/Data/report143.html","16 - 3","","http://www.elitrapport.se/Data/report143.html","Matchrapport","","2011-01-09 15:00","1294531200000","-","387","Ronny Andersson"
"http://www.elitrapport.se/Data/report157.html","020000001160","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report157.html","7 - 4","","http://www.elitrapport.se/Data/report157.html","Matchrapport","","2011-01-09 15:45","1294531200000","-","677","Mikael Karlsson"
"http://www.elitrapport.se/Data/report34.html","020000001029","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report34.html","7 - 2","","http://www.elitrapport.se/Data/report34.html","Matchrapport","","2011-01-09 17:00","1294531200000","-","1607","Roland Fager"
"http://www.elitrapport.se/Data/report138.html","020000001138","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report138.html","6 - 4","","http://www.elitrapport.se/Data/report138.html","Matchrapport","","2011-01-09 17:00","1294531200000","-","1110","Jonas Kandell"
"http://www.elitrapport.se/Data/report158.html","020000001156","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report158.html","5 - 2","","http://www.elitrapport.se/Data/report158.html","Matchrapport","","2011-01-10 19:00","1294617600000","-","2023","Ulrik Bergman"
"http://www.elitrapport.se/Data/report19.html","020000001016","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report19.html","10 - 3","","http://www.elitrapport.se/Data/report19.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","1743","Jonas Kandell"
"http://www.elitrapport.se/Data/report42.html","020000001038","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report42.html","4 - 4","","http://www.elitrapport.se/Data/report42.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","3053","Max Johansson"
"http://www.elitrapport.se/Data/report56.html","020000001053","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/Data/report56.html","12 - 1","","http://www.elitrapport.se/Data/report56.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","530","Kent Lisell"
"http://www.elitrapport.se/Data/report61.html","020000001061","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report61.html","3 - 3","","http://www.elitrapport.se/Data/report61.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","622","Peteri Kuusela"
"http://www.elitrapport.se/Data/report87.html","020000001087","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report87.html","5 - 5","","http://www.elitrapport.se/Data/report87.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","2580","Håkan Sjösten"
"http://www.elitrapport.se/Data/report181.html","020000001180","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report181.html","4 - 4","","http://www.elitrapport.se/Data/report181.html","Matchrapport","","2011-01-12 19:00","1294790400000","-","768","Johan Anderzen"
"http://www.elitrapport.se/Data/report110.html","020000001110","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report110.html","5 - 3","","http://www.elitrapport.se/Data/report110.html","Matchrapport","","2011-01-14 19:00","1294963200000","-","1511","Henric Björkholm"
"http://www.elitrapport.se/Data/report173.html","020000001170","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report173.html","6 - 1","","http://www.elitrapport.se/Data/report173.html","Matchrapport","","2011-01-14 19:00","1294963200000","-","1634","Ulrik Bergman"
"http://www.elitrapport.se/Data/report96.html","020000001095","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report96.html","9 - 6","","http://www.elitrapport.se/Data/report96.html","Matchrapport","","2011-01-15 15:00","1295049600000","-","376","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report125.html","020000001123","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report125.html","5 - 4","","http://www.elitrapport.se/Data/report125.html","Matchrapport","","2011-01-15 16:00","1295049600000","-","1256","Jonas Kandell"
"http://www.elitrapport.se/Data/report144.html","020000001146","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report144.html","6 - 2","","http://www.elitrapport.se/Data/report144.html","Matchrapport","","2011-01-15 16:00","1295049600000","-","1103","Peter Öhrlund"
"http://www.elitrapport.se/Data/report174.html","020000001172","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report174.html","4 - 6","","http://www.elitrapport.se/Data/report174.html","Matchrapport","","2011-01-16 13:15","1295136000000","-","213","Anders Kristiansson"
"http://www.elitrapport.se/Data/report97.html","020000001096","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report97.html","6 - 4","","http://www.elitrapport.se/Data/report97.html","Matchrapport","","2011-01-16 15:45","1295136000000","-","912","Kent Lisell"
"http://www.elitrapport.se/Data/report20.html","020000001015","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report20.html","5 - 5","","http://www.elitrapport.se/Data/report20.html","Matchrapport","","2011-01-18 19:00","1295308800000","-","1592","Peter Öhrlund"
"http://www.elitrapport.se/Data/report26.html","020000001024","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report26.html","6 - 7","","http://www.elitrapport.se/Data/report26.html","Matchrapport","","2011-01-18 19:00","1295308800000","-","2580","Roland Fager"
"http://www.elitrapport.se/Data/report130.html","020000001129","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report130.html","7 - 3","","http://www.elitrapport.se/Data/report130.html","Matchrapport","","2011-01-18 19:00","1295308800000","-","1301","Max Johansson"
"http://www.elitrapport.se/Data/report139.html","020000001140","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report139.html","5 - 5","","http://www.elitrapport.se/Data/report139.html","Matchrapport","","2011-01-18 19:00","1295308800000","-","1717","Kent Lisell"
"http://www.elitrapport.se/Data/report140.html","020000001135","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report140.html","5 - 11","","http://www.elitrapport.se/Data/report140.html","Matchrapport","","2011-01-18 19:00","1295308800000","-","4053","Jonas Kandell"
"http://www.elitrapport.se/Data/report105.html","020000001099","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report105.html","7 - 0","","http://www.elitrapport.se/Data/report105.html","Matchrapport","","2011-02-01 19:00","1296518400000","-","1118","Thomas Nordin"
"http://www.elitrapport.se/Data/report27.html","020000001028","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report27.html","9 - 4","","http://www.elitrapport.se/Data/report27.html","Matchrapport","","2011-02-02 19:00","1296604800000","-","2489","Håkan Sjösten"
"http://www.elitrapport.se/Data/report111.html","020000001109","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report111.html","1 - 10","","http://www.elitrapport.se/Data/report111.html","Matchrapport","","2011-02-02 19:00","1296604800000","-","316","Ulrik Bergman"
"http://www.elitrapport.se/Data/report131.html","020000001134","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report131.html","4 - 6","","http://www.elitrapport.se/Data/report131.html","Matchrapport","","2011-02-02 19:00","1296604800000","-","636","Roland Fager"
"http://www.elitrapport.se/Data/report132.html","020000001131","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report132.html","0 - 4","","http://www.elitrapport.se/Data/report132.html","Matchrapport","","2011-02-02 19:00","1296604800000","-","562","Ronny Andersson"
"http://www.elitrapport.se/Data/report145.html","020000001147","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report145.html","5 - 8","","http://www.elitrapport.se/Data/report145.html","Matchrapport","","2011-02-02 19:00","1296604800000","-","516","Johan Anderzen"
"http://www.elitrapport.se/Data/report88.html","020000001088","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=211","HaparandaTornio","","http://www.elitrapport.se/Data/report88.html","6 - 5","","http://www.elitrapport.se/Data/report88.html","Matchrapport","","2011-02-04 19:00","1296777600000","-","405","Anders Kristiansson"
"http://www.elitrapport.se/Data/report93.html","020000001092","","http://www.elitrapport.se/team.asp?teamID=210","IF Boltic","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report93.html","3 - 4","","http://www.elitrapport.se/Data/report93.html","Matchrapport","","2011-02-04 19:00","1296777600000","-","129","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report159.html","020000001158","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK","","http://www.elitrapport.se/Data/report159.html","5 - 5","","http://www.elitrapport.se/Data/report159.html","Matchrapport","","2011-02-04 19:00","1296777600000","-","397","Johan Anderzen"
