Source page: http://www.elitrapport.se/schema.asp?gamesectionID=10201,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report7515.html","020000001047","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF","","http://www.elitrapport.se/Data/report7515.html","1 - 3","","http://www.elitrapport.se/Data/report7515.html","Matchrapport","","2014-11-22 15:00","1416614400000","-","710","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report7516.html","020000001044","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report7516.html","7 - 7","","http://www.elitrapport.se/Data/report7516.html","Matchrapport","","2014-11-22 17:00","1416614400000","-","1919","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report7517.html","020000001045","","http://www.elitrapport.se/team.asp?teamID=181","Kalix Bandy","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report7517.html","6 - 8","","http://www.elitrapport.se/Data/report7517.html","Matchrapport","","2014-11-23 15:00","1416700800000","-","470","Juha-Matti Kanniainen"
"http://www.elitrapport.se/Data/report7518.html","020000001043","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report7518.html","3 - 4","","http://www.elitrapport.se/Data/report7518.html","Matchrapport","","2014-11-23 17:00","1416700800000","-","546","Jonas Kandell"
"http://www.elitrapport.se/Data/report7521.html","020000001055","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/Data/report7521.html","2 - 4","","http://www.elitrapport.se/Data/report7521.html","Matchrapport","","2014-11-26 19:00","1416960000000","-","382","Roland Fager"
"http://www.elitrapport.se/Data/report7522.html","020000001056","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report7522.html","3 - 2","","http://www.elitrapport.se/Data/report7522.html","Matchrapport","","2014-11-26 19:00","1416960000000","-","714","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report7523.html","020000001054","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report7523.html","3 - 1","","http://www.elitrapport.se/Data/report7523.html","Matchrapport","","2014-11-26 19:00","1416960000000","-","2213","Jonas Kandell"
"http://www.elitrapport.se/Data/report7524.html","020000001050","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report7524.html","3 - 5","","http://www.elitrapport.se/Data/report7524.html","Matchrapport","","2014-11-26 19:00","1416960000000","-","436","Mikael Hillerius"
"http://www.elitrapport.se/Data/report7525.html","020000001052","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report7525.html","6 - 9","","http://www.elitrapport.se/Data/report7525.html","Matchrapport","","2014-11-26 19:00","1416960000000","-","1387","Daniel Labe"
"http://www.elitrapport.se/Data/report7474.html","020000001003","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/Data/report7474.html","6 - 2","","http://www.elitrapport.se/Data/report7474.html","Matchrapport","","2014-11-29 14:00","1417219200000","-","3504","Peter Öhrlund"
"http://www.elitrapport.se/Data/report7471.html","020000001007","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report7471.html","5 - 5","","http://www.elitrapport.se/Data/report7471.html","Matchrapport","","2014-11-29 14:30","1417219200000","-","3184","Roland Fager"
